Brand,Product Name,Ingredients,Product Image,
Conair,InfinitiPro by Conair Ion Choice Rainbow Professional Hair Dryer,,https://target.scene7.com/is/image/Target/GUEST_524c2f55-4cbe-4413-80aa-654740005d24?wid=488&hei=488&fmt=webp,https://www.target.com/p/infinitipro-by-conair-ion-choice-rainbow-professional-hair-dryer/-/A-52561695
John Frieda,Frizz Ease Air-Dry Waves Styling Foam - 5oz,"Inactive ingredients: swater, cocamidopropyl betaine, silicone quaternium-16/glycidoxy dimethicone crosspolymer, polysorbate 20, sodium laureth sulfate, vp/methacrylamide/vinyl imidazole copolymer, undeceth-5, undeceth-11, propylene glycol, polyquaternium-72, diazolidinyl urea, fragrance, iodopropynyl butylcarbamate, sodium hydroxide.",https://target.scene7.com/is/image/Target/GUEST_41c954cc-4424-4b3e-9151-74ffeed22ad4?wid=488&hei=488&fmt=webp,https://www.target.com/p/frizz-ease-air-dry-waves-styling-foam-5oz/-/A-16697291
Head N Shoulders,Head & Shoulders Repair & Protect Hair & Scalp Shampoo - 12.8 fl oz,"Active ingredients: PYRITHIONE ZINC (1.0%) Inactive ingredients: swater, sodium laureth sulfate, zinc carbonate, glycol distearate, cocamide mea, cocamidopropyl betaine, dimethicone, sodium xylenesulfonate, sodium chloride, fragrance, guar hydroxypropyltrimonium chloride, sodium benzoate, caffeine, polyquaternium-10, stearyl alcohol, magnesium carbonate hydroxide, cetyl alcohol, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_09b3dfca-a4e6-4581-8825-0539da3012e1?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-shoulders-repair-protect-hair-scalp-shampoo-12-8-fl-oz/-/A-52642676
Sun Bum,Sun Bum 3 In 1 Leave In Hair Conditioning Treatments - 4oz,"Inactive ingredients: swater, propylene glycol, cyclopentasiloxane, cetearyl alcohol, behentrimonium chloride, quaternium-80, fragrance, cocos nucifera (coconut) oil, phenoxyethanol, musa sapientum (banana) flower extract, musa sapientum (banana) leaf extract, musa sapientum (banana) peel extract, musa sapientum (banana) pulp extract, helianthus annuus (sunflower) seed oil, hydrolyzed quinoa, panthenol, cinnamidopropyltrimonium chloride, coumarin, caprylyl glycol.",https://target.scene7.com/is/image/Target/GUEST_34d3f751-b2fc-44b0-802e-2c2c35e188d6?wid=488&hei=488&fmt=webp,https://www.target.com/p/sun-bum-3-in-1-leave-in-hair-conditioning-treatments-4oz/-/A-49121577
Conair,Conair Ceramic Wood Medium Thermal Boar Round Brush,,https://target.scene7.com/is/image/Target/GUEST_dbcbcffc-0ff5-4a72-ae5d-a9ed52b6254f?wid=488&hei=488&fmt=webp,https://www.target.com/p/conair-ceramic-wood-medium-thermal-boar-round-brush/-/A-52588560
 collection,Nexxus Nature Science Salon Ultimate Moisture System Buy More & Save - 27 fl oz,,https://target.scene7.com/is/image/Target/GUEST_85f053aa-bfea-4237-9f53-41bad5277758?wid=488&hei=488&fmt=webp,https://www.target.com/p/nexxus-nature-science-salon-ultimate-moisture-system-buy-more-save-27-fl-oz/-/A-51117556
sc&#252;nci,Scunci Llama Corn Headband - 1ct,,https://target.scene7.com/is/image/Target/GUEST_19332c78-1582-4967-9a4e-eadcfb745660?wid=488&hei=488&fmt=webp,https://www.target.com/p/scunci-llama-corn-headband-1ct/-/A-75563762
Acure Organics,Acure Argan Mega Moisture Oil & Pumpkin Conditioner - 12 fl oz,"Inactive ingredients: swater, cetearyl alcohol, behentrimonium chloride, glycerin, stearalkonium chloride, gluconolactone, glyceryl stearate, argania spinosa kernel oil, guar hydroxypropyltrimonium chloride, prunus amygdalus dulcis (sweet almond) oil, arginine, theobroma cacao (cocoa) seed butter, panthenol, sorbitan stearate, cetearyl glucoside, hydroxypropyl methylcellulose, benzaldehyde, ethyl lauroyl arginate hcl, ethanol, tocopheryl acetate, lactic acid, sodium hydroxide, cucurbita pepo (pumpkin) seed oil, rubus fruticosus (blackberry) fruit extract, rosa canina fruit extract, punica granatum extract, euterpe oleracea fruit extract, chamomilla recutita (matricaria) flower extract, calendula officinalis flower extract, aspalathus linearis leaf extract.",https://target.scene7.com/is/image/Target/GUEST_870f3e8a-3e76-4265-8a70-ce98c20e897e?wid=488&hei=488&fmt=webp,https://www.target.com/p/acure-argan-mega-moisture-oil-pumpkin-conditioner-12-fl-oz/-/A-52532597
Remington,"Remington 1"" Flat Iron with Ultimate Ceramic Plates - Gold Glitter - S6501",,https://target.scene7.com/is/image/Target/GUEST_8ba21cf7-03a5-4793-86bb-359bd6a0543d?wid=488&hei=488&fmt=webp,https://www.target.com/p/remington-1-flat-iron-with-ultimate-ceramic-plates-gold-glitter-s6501/-/A-52525643
Dove Beauty,Dove Beauty Refresh + Care Unscented Dry Shampoo - 5oz,"Inactive ingredients: sisobutane, propane, sd alcohol 40-b (alcohol denat.), aluminum starch octenylsuccinate, butane, isopropyl myristate, silica, cyclopentasiloxane.",https://target.scene7.com/is/image/Target/GUEST_d8b0655a-398e-4850-bd94-cf1c0f0dd8c7?wid=488&hei=488&fmt=webp,https://www.target.com/p/dove-beauty-refresh-care-unscented-dry-shampoo-5oz/-/A-52407536
Conair,InfinitiPro by Conair Coral Professional Hair Dryer,,https://target.scene7.com/is/image/Target/GUEST_3112a447-5f59-4565-ac02-be2db9735270?wid=488&hei=488&fmt=webp,https://www.target.com/p/infinitipro-by-conair-coral-professional-hair-dryer/-/A-75557619
Goody Simple Styles,Goody Simple Styles Mini Spin Pins Multicolored - 3ct,,https://target.scene7.com/is/image/Target/GUEST_0ec4344f-55f0-4165-bcb5-e351bf5e1d25?wid=488&hei=488&fmt=webp,https://www.target.com/p/goody-simple-styles-mini-spin-pins-multicolored-3ct/-/A-13623301
ORS,ORS Olive Oil No-Lye Normal Hair Relaxer - 1 Kit,,https://target.scene7.com/is/image/Target/GUEST_aeba79cd-5adc-4cb9-af38-872c38bfef4f?wid=488&hei=488&fmt=webp,https://www.target.com/p/ors-olive-oil-no-lye-normal-hair-relaxer-1-kit/-/A-13044272
Donna,"Donna 9"" Style Combs - 2ct",,https://target.scene7.com/is/image/Target/GUEST_a80351af-c58b-4647-85bd-0d41e8e922c9?wid=488&hei=488&fmt=webp,https://www.target.com/p/donna-9-style-combs-2ct/-/A-50978359
John Frieda,John Frieda Radiant Red Boosting Shampoo - 8.3 fl oz,"Inactive ingredients: swater, sodium laureth sulfate, sorbitol, cocamidopropyl betaine, coco-glucoside, sodium lauryl sulfate, fragrance, lauric acid, guar hydroxypropyltrimonium chloride, benzyl alcohol, sodium chloride, hydroxycetyl hydroxyethyl dimonium chloride, erythritol, disodium edta, caramel, malic acid, glycine, peg-12 dimethicone, ethylhexyl methoxycinnamate, ppg-9, benzophenone-4, stearoxypropyl dimethylamine, c14-28 isoalkyl acid, sodium hydroxide, propylene glycol, c14-28 alkyl acid, red 33, methylchloroisothiazolinone, red 4, stearyl alcohol, methylisothiazolinone, alcohol, citric acid, blue 1, tocopheryl acetate, sodium benzoate, retinyl palmitate, punica granatum extract, prunus domestica fruit extract, potassium sorbate, magnesium ascorbyl phosphate, lecithin.",https://target.scene7.com/is/image/Target/GUEST_02f33984-70ff-4c9f-8d8c-5a5769a44ae3?wid=488&hei=488&fmt=webp,https://www.target.com/p/john-frieda-radiant-red-boosting-shampoo-8-3-fl-oz/-/A-52524317
Conair,Conair Scunci Extra Long Bobby Pins Blonde - 48pk,,https://target.scene7.com/is/image/Target/GUEST_5b6265b7-d03f-4bf8-857e-db74819c72d5?wid=488&hei=488&fmt=webp,https://www.target.com/p/conair-scunci-extra-long-bobby-pins-blonde-48pk/-/A-52592790
Centrum,"Centrum Multivitamin & Beauty Gummies - Cherry, Berry & Orange - 90ct",,https://target.scene7.com/is/image/Target/GUEST_027df1cc-7c32-439d-b408-4e40204d90d3?wid=488&hei=488&fmt=webp,https://www.target.com/p/centrum-multivitamin-beauty-gummies-cherry-berry-orange-90ct/-/A-51666960
OGX,OGX Youth Enhancing + Sake Essence Conditioner - 13 fl oz,"Inactive ingredients: swater (aqua), cetearyl alcohol, cetyl alcohol, behentrimonium chloride, rice ferment filtrate (sake), panax ginseng root extract, hydrolyzed wheat protein, hydrolyzed wheat starch, argania spinosa kernel oil, silk amino acids, dimethicone, cyclopentasiloxane, dimethiconol, polyquaternium-37, propylene glycol dicaprylate/dicaprate, glycol stearate, ceteareth-20, ppg-1 trideceth-6, glycerin, propylene glycol, isopropyl alcohol, butylene glycol, sodium chloride, citric acid, tetrasodium edta, dmdm hydantoin, diazolidinyl urea, iodopropynyl butylcarbamate, fragrance (parfum).",https://target.scene7.com/is/image/Target/GUEST_19047d7f-5386-43ee-8bc4-f6860f638177?wid=488&hei=488&fmt=webp,https://www.target.com/p/ogx-youth-enhancing-sake-essence-conditioner-13-fl-oz/-/A-52491299
Garnier,Garnier Fructis Style Curl Treat Butter Hydrating Leave-in Styler - 10.5 fl oz,,https://target.scene7.com/is/image/Target/GUEST_e01d63cc-5cda-4514-ad2f-45a159093415?wid=488&hei=488&fmt=webp,https://www.target.com/p/garnier-fructis-style-curl-treat-butter-hydrating-leave-in-styler-10-5-fl-oz/-/A-75560974
 collection,Garnier Whole Blends Honey Treasures Repairing Shampoo - 22 fl oz,"Inactive ingredients: s1101618 ps10 aqua/water/eau, sodium laureth sulfate, sodium lauryl sulfate, cocamide mea, glycol distearate, sodium chloride, mel/honey/miel, ppg-5-ceteth-20, argania spinosa kernel oil, fumaric acid, royal jelly, carbomer, glycerin, dimethicone, aloe barbadensis/aloe barbadensis leaf juice, sodium hydroxide, alcohol, propolis extract, guar hydroxypropyltrimonium chloride, citric acid, sodium benzoate, salicylic acid, ci 19140/yellow 5, caramel, parfum/fragrance, coumarin, limonene, benzyl alcohol, benzyl salicylate. f.i.l.# d180994/1",https://target.scene7.com/is/image/Target/GUEST_8340b0b1-9a54-49fc-a03a-f489ba510223?wid=488&hei=488&fmt=webp,https://www.target.com/p/garnier-whole-blends-honey-treasures-repairing-shampoo-22-fl-oz/-/A-17463260
Dove Beauty,Dove Ultracare Milk-Gel Conditioner - 10oz,"Inactive ingredients: swater, hydroxypropyl starch phosphate, cetearyl alcohol, dimethicone, behentrimonium chloride, fragrance, dipropylene glycol, amodimethicone, gluconolactone, trehalose, disodium edta, peg-7 propylheptyl ether, cetrimonium chloride, sodium sulfate, hydrolyzed milk protein, lactic acid, hydrolyzed keratin, methylchloroisothiazolinone, methylisothiazolinone",https://target.scene7.com/is/image/Target/GUEST_ebd562fb-1953-4229-9ff1-57e78e931122?wid=488&hei=488&fmt=webp,https://www.target.com/p/dove-ultracare-milk-gel-conditioner-10oz/-/A-75561029
Donna,Donna Handle Combs - 2ct,,https://target.scene7.com/is/image/Target/GUEST_24559ae9-c219-40c7-bdd1-8b3fe7f124ae?wid=488&hei=488&fmt=webp,https://www.target.com/p/donna-handle-combs-2ct/-/A-50978360
Pacifica,Pacifica Salty Waves Beach Hair Balm - 4 fl oz,"Inactive ingredients: saqua, cetrimonium chloride, cetyl alcohol, hydrolyzed soy protein, ascophyllum nodosum (kelp) extract, chlorella pyrenoidosa (algae) extract, simmondsia chinensis (jojoba) seed oil, panthenol (vitamin b), behentrimonium methosulfate, stearamidopropyl dimethylamine, potassium sorbate, soy lecithin, allantoin, citric acid, phenyl trimethicone, moringa pterygosperma seed extract, passiflora edulis seed oil, oriza sativa (rice) bran oil, euterpe oleracea fruit oil, musa sapientum (banana) fruit extract, glycerin, salvia hispanica (chia) seed extract, sodium benzoate, ethylhexylglycerin, parfum (natural).",https://target.scene7.com/is/image/Target/GUEST_f5bfbe0a-3a16-4909-84d8-2cf347802a4c?wid=488&hei=488&fmt=webp,https://www.target.com/p/pacifica-salty-waves-beach-hair-balm-4-fl-oz/-/A-75556674
Head N Shoulders,Head & Shoulders 2 in 1 Classic Clean Dandruff Shampoo + Conditioner - 23.7 fl oz,"Active ingredients: Pyrithione Zinc (1%). Inactive ingredients: swater, sodium lauryl sulfate, sodium laureth sulfate, glycol distearate, zinc carbonate, sodium chloride, sodium xylenesulfonate, dimethicone, cocamidopropyl betaine, fragrance, sodium benzoate, guar hydroxypropyltrimonium chloride, magnesium carbonate hydroxide, methylchloroisothiazolinone, methylisothiazolinone, blue 1, red 33.",https://target.scene7.com/is/image/Target/GUEST_9c0bc504-2d08-4fbd-b64e-38624d684ff9?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-shoulders-2-in-1-classic-clean-dandruff-shampoo-conditioner-23-7-fl-oz/-/A-51174805
Pro Beauty Tools,Pro Beauty X-Large Ionic Ceramic Paddle Brush,,https://target.scene7.com/is/image/Target/GUEST_8074fef4-df46-435f-98a0-91609c7f3392?wid=488&hei=488&fmt=webp,https://www.target.com/p/pro-beauty-x-large-ionic-ceramic-paddle-brush/-/A-52532401
Difeel,Difeel Pure Essential Jojoba Oil - 1oz,Inactive ingredients: ssimmondsia chinensis (jojoba) seed oil,https://target.scene7.com/is/image/Target/GUEST_e7841466-ccf1-4ba0-986d-49ee9e927cac?wid=488&hei=488&fmt=webp,https://www.target.com/p/difeel-pure-essential-jojoba-oil-1oz/-/A-50977710
OGX,OGX Youth Enhancing + Sake Essence Shampoo - 13 fl oz,,https://target.scene7.com/is/image/Target/GUEST_cf5ada96-cc92-4e64-9587-5c1a31ada141?wid=488&hei=488&fmt=webp,https://www.target.com/p/ogx-youth-enhancing-sake-essence-shampoo-13-fl-oz/-/A-52491289
 collection,Kristin Ess Hair Signature Gloss Temporary Hair Color - Chocolate Cosmo,,https://target.scene7.com/is/image/Target/GUEST_0b53b329-94ab-411b-81e0-22b1547dab32?wid=488&hei=488&fmt=webp,https://www.target.com/p/kristin-ess-hair-signature-gloss-temporary-hair-color-chocolate-cosmo/-/A-75564252
Paul Mitchell,Paul Mitchell Color Protect Daily Conditioner - 10.14 fl oz,,https://target.scene7.com/is/image/Target/GUEST_c0c57c73-551d-4e55-84e8-bb8d5a0735fb?wid=488&hei=488&fmt=webp,https://www.target.com/p/paul-mitchell-color-protect-daily-conditioner-10-14-fl-oz/-/A-47991962
Conair,Conair Velvet Touch Detangling Hair Brush,,https://target.scene7.com/is/image/Target/GUEST_c3a7e070-cb1f-406c-ada8-f123950bd971?wid=488&hei=488&fmt=webp,https://www.target.com/p/conair-velvet-touch-detangling-hair-brush/-/A-75561364
Mixed Chicks,Mixed Chicks Leave In Conditioner - 2 fl oz,"Inactive ingredients: swater, glycerin, cetearyl alcohol, amodimethicone, stearalkonium chloride, pvp, phenoxyethanol, hydroxypropyltrimonium chloride, methyl gluceth-20, ethylhexyl methoxycinnamate, cetyl alcohol, fragrance, polysorbate 60, hydroxyethylcellulose, soluble collagen, ethylhexylglycerine, oenothera biennis (evening primrose) oil, simmondsia chinensis (jojoba) seed oil, carthamus tinctorius (safflower) seed oil, silk amino acids, wheat amino acids, potassium sorbate, benzyl salicylate, hydroxyisohexyl 3-cyclohexene carboxaldehyde, hexyl cinnamal, geraniol, linalool, alpha-isomethyl ionone, citronellol, ci 19140 (yellow 5), ci 15985 (yellow 6)",https://target.scene7.com/is/image/Target/GUEST_16713188-138c-4f97-872c-7f6fefac268b?wid=488&hei=488&fmt=webp,https://www.target.com/p/mixed-chicks-leave-in-conditioner-2-fl-oz/-/A-16917504
Renpure,Renpure Biotin + Collagen Thickening Leave-in-Spray - 8 fl oz,,https://target.scene7.com/is/image/Target/GUEST_453065ec-5c49-4a00-952e-6fda01d99ebe?wid=488&hei=488&fmt=webp,https://www.target.com/p/renpure-biotin-collagen-thickening-leave-in-spray-8-fl-oz/-/A-75565674
Nature Made,Nature Made Biotin Dietary Supplement Softgels - 120ct,,https://target.scene7.com/is/image/Target/GUEST_5cea965d-a702-405b-9829-4f88a0e34417?wid=488&hei=488&fmt=webp,https://www.target.com/p/nature-made-biotin-dietary-supplement-softgels-120ct/-/A-14515063
L'Oreal Paris,L'Oreal Paris Elnett Satin Extra Strong Hold Hairspray - 11.0oz,"Inactive ingredients: s1119377 ingredients: alcohol denat., hydrofluorocarbon 152a, va/crotonates/vinyl, neodecanoate copolymer, cyclopentasiloxane, hydroxycitronellal, aminomethyl propanol, limonene, linalool, benzyl alcohol, benzyl benzoate, benzyl salicylate, isoeugenol, alpha-isomethyl ionone, geraniol, bis-peg/ppg-14/14 dimethicone, citronellol, butylphenyl, methylpropional citral, coumarin, amyl cinnamal, fragrance.",https://target.scene7.com/is/image/Target/GUEST_c4e1f77a-f014-4ab6-93d3-aa014284e615?wid=488&hei=488&fmt=webp,https://www.target.com/p/l-oreal-paris-elnett-satin-extra-strong-hold-hairspray-11-0oz/-/A-10962995
John Frieda,John Frieda Radiant Red Boosting Conditioner - 8.3 fl oz,"Inactive ingredients: swater, cetearyl alcohol, dimethicone, behenamidopropyl dimethylamine, cetyl esters, fragrance, benzoic acid, benzyl alcohol, lactic acid, erythritol, disodium edta, glycine, behentrimonium chloride, ethylhexyl methoxycinnamate, malic acid, benzophenone-4, stearoxypropyl dimethylamine, c14-28 isoalkyl acid, basic red 51, propylene glycol, dipropylene glycol, basic orange 31, basic yellow 87, c14-28 alkyl acid, basic brown 17, basic blue 124, stearyl alcohol, alcohol, citric acid, tocopheryl acetate, sodium benzoate, retinyl palmitate, punica granatum extract, prunus domestica fruit extract, potassium sorbate, magnesium ascorbyl phosphate, lecithin .",https://target.scene7.com/is/image/Target/GUEST_2f7ea745-58e9-4494-a585-4946f070cbd9?wid=488&hei=488&fmt=webp,https://www.target.com/p/john-frieda-radiant-red-boosting-conditioner-8-3-fl-oz/-/A-52524320
 collection,Garnier Whole Blends Honey Treasures Repairing Conditioner - 12.5 fl oz,"Inactive ingredients: s1067793ps10 aqua/water/eau, cetearyl alcohol, behentrimonium chloride, amodimethicone, mel/honey/miel, argania spinosa kernel oil, potassium hydroxide, royal jelly, glycerin, trideceth-6, aloe barbadensis/aloe barbadensis leaf juice, alcohol, propolis extract, isopropyl alcohol, citric acid, phenoxyethanol, cetrimonium chloride, benzoic acid, ci 15985/yellow 6, ci 19140/yellow 5, parfum/fragrance, coumarin, limonene, benzyl alcohol, benzyl salicylate. fil# d181000/1 us patents; 7, 223, 385; 7, 485, 289",https://target.scene7.com/is/image/Target/GUEST_e44f9f0c-5490-462d-bca2-1b23617bd32b?wid=488&hei=488&fmt=webp,https://www.target.com/p/garnier-whole-blends-honey-treasures-repairing-conditioner-12-5-fl-oz/-/A-17463238
John Frieda,John Frieda Sheer Blonde Go Blonder Lightening Spray - 1 fl oz,"Inactive ingredients: swater, hydrogen peroxide, polysorbate 20, disodium phosphate, phosphoric acid, fragrance, vp/va copolymer, polyquaternium-47, polyquaternium-55, propylene glycol, ext. violet 2, vitis vinifera (grape) juice extract, chamomilla recutita (matricaria) flower extract, citrus medica limonum (lemon) peel extract, helianthus annuus (sunflower) seed extract, glycerin, alcohol, vitis vinifera (grape) seed extract, tocopherol, peg-40 hydrogenated castor oil.",https://target.scene7.com/is/image/Target/GUEST_d5357ade-2fb1-4e5c-aa6a-8f9e9ad60d5b?wid=488&hei=488&fmt=webp,https://www.target.com/p/john-frieda-sheer-blonde-go-blonder-lightening-spray-1-fl-oz/-/A-13219499
